time,person,T_xacc,T_yacc,T_zacc,RA_xacc,RA_yacc,RA_zacc,LA_xacc,LA_yacc,LA_zacc,RL_xacc,RL_yacc,RL_zacc,LL_xacc,LL_yacc,LL_zacc
1491980104429,p1,7.8692,1.4094,5.6617,0.20423,6.3194,7.4721,3.3065,-8.5185,3.581,-3.5169,9.0519,-0.9146,-2.7771,-9.0995,2.6354
1491980104469,p1,7.8916,1.4167,5.647,0.21402,6.3291,7.4794,3.3285,-8.5526,3.5917,-3.5544,9.0892,-0.89288,-2.7846,-9.0995,2.6353
1491980104509,p1,7.9065,1.4092,5.6321,0.21892,6.317,7.4721,3.3334,-8.5404,3.5622,-3.5168,9.0294,-0.91457,-2.7921,-9.1144,2.6352
1491980104549,p1,7.8916,1.402,5.6021,0.22376,6.3219,7.46,3.3138,-8.504,3.5906,-3.5318,9.0592,-0.88489,-2.7771,-9.0846,2.628
1491980104589,p1,7.9219,1.4099,5.4233,0.20172,6.3437,7.4721,3.3357,-8.5187,3.601,-3.5618,9.0741,-0.88551,-2.7771,-9.1069,2.6055
1491980104629,p1,7.9063,1.3574,5.6168,0.19442,6.3364,7.4794,3.3358,-8.5332,3.5964,-3.5393,9.0593,-0.90005,-2.7921,-9.1068,2.6053
1491980104669,p1,7.8917,1.4905,5.7221,0.1797,6.3364,7.4695,3.3235,-8.504,3.5957,-3.5393,9.0667,-0.88505,-2.7921,-9.0844,2.6054
1491980104709,p1,7.9213,1.4089,5.6919,0.19199,6.346,7.4915,3.3334,-8.5818,3.607,-3.5468,9.0667,-0.8927,-2.7771,-9.1144,2.5981
1491980104749,p1,7.9066,1.4388,5.6472,0.19439,6.3485,7.4794,3.2893,-8.4577,3.5992,-3.5168,9.0518,-0.88458,-2.7771,-9.0994,2.6056
1491980104789,p1,7.8469,1.417,5.6466,0.18943,6.3389,7.4575,3.3382,-8.5235,3.5913,-3.5468,9.0667,-0.8927,-2.7921,-9.1069,2.6352
1491980104829,p1,7.8766,1.4314,5.7066,0.22139,6.3122,7.4746,3.3065,-8.5137,3.6054,-3.5468,9.0592,-0.9002,-2.7995,-9.0844,2.6202
1491980104869,p1,7.8916,1.424,5.6769,0.16987,6.3413,7.4646,3.3138,-8.5331,3.6009,-3.5169,9.0593,-0.89209,-2.7771,-9.0846,2.6205
1491980104909,p1,7.8692,1.4169,5.6468,0.17485,6.3412,7.4841,3.3089,-8.4894,3.6099,-3.5169,9.0668,-0.8846,-2.7771,-9.1144,2.6205
1491980104949,p1,7.8095,1.4319,5.7061,0.16994,6.3098,7.4596,3.2895,-8.5233,3.6077,-3.5319,9.0593,-0.9074,-2.7546,-9.107,2.6059
1491980104989,p1,7.8467,1.424,5.7511,0.15529,6.3315,7.484,3.2895,-8.5233,3.6053,-3.5169,9.0668,-0.8846,-2.7696,-9.0845,2.6057
1491980105029,p1,7.8467,1.4388,5.7736,0.18459,6.3388,7.472,3.2797,-8.533,3.6004,-3.5168,9.0443,-0.89958,-2.7771,-9.0995,2.6354
1491980105069,p1,7.8318,1.4316,5.7361,0.18958,6.3025,7.4695,3.287,-8.5233,3.5955,-3.5168,9.0443,-0.88457,-2.7921,-9.0844,2.6054
1491980105109,p1,7.8318,1.4316,5.7361,0.18463,6.3267,7.472,3.2846,-8.5184,3.6051,-3.5393,9.0593,-0.90755,-2.7771,-9.0995,2.628
1491980105149,p1,7.8617,1.4315,5.7065,0.20425,6.3122,7.472,3.2968,-8.5136,3.5905,-3.5393,9.0593,-0.90005,-2.7771,-9.0996,2.6504
1491980105189,p1,7.8391,1.4166,5.7659,0.18467,6.3218,7.4792,3.2992,-8.5233,3.6005,-3.5469,9.0743,-0.91522,-2.7771,-9.092,2.6205
1491980105229,p1,7.847,1.4613,5.6842,0.19923,6.3268,7.4502,3.2895,-8.5378,3.5909,-3.5318,9.0443,-0.89988,-2.7696,-9.107,2.6356
1491980105269,p1,7.8315,1.3575,5.7357,0.19943,6.3217,7.4988,3.2943,-8.533,3.608,-3.5393,9.0593,-0.90005,-2.7771,-9.0995,2.628
1491980105309,p1,7.8467,1.4535,5.8036,0.18471,6.3121,7.484,3.2846,-8.5305,3.5711,-3.5319,9.0594,-0.92241,-2.7696,-9.0995,2.6057
1491980105349,p1,7.8466,1.4018,5.751,0.16503,6.3461,7.4817,3.3018,-8.6205,3.6169,-3.5318,9.0518,-0.89989,-2.7546,-9.0847,2.6209
1491980105389,p1,7.8468,1.4389,5.7363,0.19447,6.346,7.4988,3.2602,-8.4843,3.5944,-3.502,9.0594,-0.9068,-2.7771,-9.0996,2.6504
1491980105429,p1,7.8169,1.4096,5.706,0.21155,6.3122,7.4623,3.309,-8.5476,3.5718,-3.5392,9.0368,-0.90002,-2.7771,-9.0995,2.6354
1491980105469,p1,7.8317,1.4167,5.7659,0.22137,6.3291,7.4795,3.309,-8.538,3.6205,-3.5618,9.0742,-0.90802,-2.7771,-9.0995,2.6354
1491980105509,p1,7.817,1.454,5.7362,0.18954,6.317,7.4695,3.2968,-8.5476,3.5911,-3.5168,9.0443,-0.89958,-2.7771,-9.0996,2.6504
1491980105549,p1,7.8319,1.4464,5.7362,0.16507,6.3412,7.4889,3.2675,-8.5135,3.6048,-3.5318,9.0667,-0.8849,-2.7696,-9.0995,2.6057
1491980105589,p1,7.802,1.4318,5.7508,0.17487,6.3122,7.4694,3.2772,-8.5038,3.6194,-3.5168,9.0369,-0.91458,-2.7621,-9.0846,2.6059
1491980105629,p1,7.8317,1.4314,5.7958,0.16515,6.3218,7.4961,3.2724,-8.5427,3.6151,-3.5168,9.0443,-0.89208,-2.7771,-9.0995,2.6205
1491980105669,p1,7.8168,1.4462,5.8257,0.16994,6.3316,7.4743,3.2943,-8.5234,3.6176,-3.517,9.0743,-0.89962,-2.7771,-9.1145,2.6354
1491980105709,p1,7.787,1.4319,5.7657,0.18465,6.3219,7.4744,3.2895,-8.5354,3.6006,-3.5019,9.0445,-0.91429,-2.7771,-9.0995,2.628
1491980105749,p1,7.802,1.4318,5.7508,0.20906,6.3437,7.4722,3.2675,-8.5183,3.6073,-3.5616,9.059,-0.87048,-2.7696,-9.0846,2.6207
1491980105789,p1,7.8171,1.4467,5.7063,0.18224,6.3218,7.4841,3.3163,-8.5234,3.6008,-3.5168,9.0444,-0.91459,-2.7771,-9.0994,2.6056
1491980105829,p1,7.8467,1.4314,5.7661,0.18945,6.3365,7.4599,3.2846,-8.5184,3.6002,-3.5393,9.0593,-0.90755,-2.7921,-9.0995,2.6352
1491980105869,p1,7.8317,1.4389,5.781,0.18952,6.3267,7.472,3.2992,-8.5233,3.6005,-3.5169,9.0519,-0.9221,-2.7996,-9.1144,2.635
1491980105909,p1,7.824,1.4163,5.8703,0.18468,6.3267,7.4841,3.2967,-8.5039,3.605,-3.5317,9.0443,-0.89238,-2.7771,-9.0995,2.628
1491980105949,p1,7.8319,1.4537,5.7661,0.18958,6.3097,7.4743,3.2943,-8.5136,3.5905,-3.5093,9.0517,-0.86942,-2.7921,-9.0844,2.6054
1491980105989,p1,7.8168,1.4169,5.7434,0.14297,6.3389,7.4693,3.2944,-8.5962,3.6115,-3.5168,9.0443,-0.89958,-2.792,-9.0771,2.6353
1491980106029,p1,7.8467,1.4167,5.7212,0.15041,6.346,7.4986,3.2602,-8.5037,3.5849,-3.502,9.0594,-0.8993,-2.7471,-9.0996,2.6061
1491980106069,p1,7.8168,1.4095,5.7508,0.18215,6.3268,7.4647,3.2968,-8.5233,3.5712,-3.5393,9.0518,-0.90004,-2.7771,-9.0846,2.628
1491980106109,p1,7.8168,1.4168,5.7583,0.21646,6.3122,7.4648,3.2944,-8.5427,3.5861,-3.5619,9.0893,-0.93055,-2.7771,-9.0846,2.6205
1491980106149,p1,7.8466,1.4313,5.781,0.17726,6.3243,7.4646,3.2846,-8.5524,3.6106,-3.5468,9.0592,-0.8927,-2.7771,-9.1146,2.6653
1491980106189,p1,7.8315,1.409,5.8405,0.17985,6.3217,7.4986,3.2846,-8.5573,3.6033,-3.5469,9.0742,-0.90022,-2.7771,-9.0994,2.6056
1491980106229,p1,7.8018,1.4168,5.7955,0.17233,6.3316,7.4598,3.2456,-8.4988,3.5968,-3.5318,9.0592,-0.88489,-2.7771,-9.077,2.5982
1491980106269,p1,7.8019,1.4537,5.8256,0.16264,6.3073,7.4693,3.2847,-8.567,3.6011,-3.5169,9.0594,-0.92211,-2.7771,-9.0995,2.6205
1491980106309,p1,7.8317,1.4461,5.8258,0.17479,6.3558,7.4793,3.2602,-8.5378,3.6197,-3.517,9.0743,-0.89962,-2.7771,-9.0995,2.628
1491980106349,p1,7.787,1.4319,5.7657,0.19449,6.2976,7.4695,3.2651,-8.5523,3.6152,-3.547,9.1043,-0.91526,-2.7621,-9.0846,2.6283
1491980106389,p1,7.802,1.4466,5.7659,0.19436,6.351,7.4746,3.2895,-8.5379,3.6055,-3.5468,9.0593,-0.91521,-2.7771,-9.0845,2.6056
1491980106429,p1,7.8317,1.4167,5.7659,0.18215,6.3364,7.472,3.2943,-8.533,3.6006,-3.5469,9.0743,-0.90772,-2.807,-9.092,2.6499
1491980106469,p1,7.8468,1.4316,5.7213,0.18964,6.3169,7.4938,3.309,-8.538,3.596,-3.5393,9.0742,-0.88506,-2.7696,-9.0994,2.5982
1491980106509,p1,7.8466,1.4166,5.766,0.18947,6.3365,7.4647,3.2724,-8.5329,3.6003,-3.5319,9.0668,-0.89991,-2.7771,-9.0995,2.6205
1491980106549,p1,7.8321,1.4909,5.7365,0.17963,6.3486,7.4599,3.3187,-8.538,3.5913,-3.547,9.0967,-0.89274,-2.7771,-9.0994,2.6056
1491980106589,p1,7.8617,1.4095,5.6616,0.17481,6.3413,7.4744,3.3089,-8.5137,3.5956,-3.5469,9.0742,-0.90022,-2.7696,-9.0995,2.6206
1491980106629,p1,7.8468,1.4684,5.7663,0.1871,6.3025,7.4621,3.2699,-8.5013,3.5899,-3.5319,9.0743,-0.89992,-2.7771,-9.0846,2.6205
1491980106669,p1,7.8764,1.4164,5.7513,0.1503,6.3606,7.4816,3.3383,-8.6134,3.6076,-3.547,9.1042,-0.88524,-2.7771,-9.0846,2.6355
1491980106709,p1,7.8769,1.4612,5.6471,0.214,6.3316,7.4746,3.2943,-8.5039,3.5903,-3.517,9.0669,-0.92212,-2.7921,-9.0994,2.6277
1491980106749,p1,7.847,1.4172,5.6168,0.19426,6.3414,7.4429,3.3285,-8.5332,3.5718,-3.5618,9.0592,-0.91551,-2.7995,-9.0845,2.6351
1491980106789,p1,7.8617,1.4315,5.7065,0.21883,6.3413,7.4649,3.3284,-8.5089,3.5763,-3.547,9.0967,-0.90024,-2.7995,-9.0846,2.6501
1491980106829,p1,7.8768,1.439,5.647,0.20412,6.3317,7.4527,3.3139,-8.5501,3.5914,-3.5168,9.0443,-0.88457,-2.7921,-9.0994,2.6203
1491980106869,p1,7.8916,1.4167,5.647,0.19195,6.3292,7.4696,3.2846,-8.5233,3.5905,-3.517,9.0893,-0.88463,-2.7696,-9.1069,2.6057
1491980106909,p1,7.817,1.4098,5.6613,0.1846,6.3171,7.4598,3.3041,-8.5185,3.5883,-3.5169,9.0593,-0.89209,-2.7621,-9.092,2.6058
1491980106949,p1,7.8617,1.4315,5.714,0.19444,6.317,7.4695,3.2992,-8.533,3.5811,-3.532,9.0893,-0.89993,-2.7621,-9.0996,2.6357
1491980106989,p1,7.8691,1.4387,5.7365,0.19936,6.3218,7.4793,3.3041,-8.5427,3.5765,-3.5393,9.0741,-0.87005,-2.7771,-9.0995,2.628
1491980107029,p1,7.8543,1.4096,5.6466,0.19938,6.2904,7.4646,3.3138,-8.5234,3.5763,-3.547,9.0967,-0.90024,-2.7771,-9.0846,2.6205
1491980107069,p1,7.8693,1.4317,5.6469,0.21389,6.3558,7.465,3.3163,-8.521,3.5787,-3.5394,9.0743,-0.90007,-2.7771,-9.0994,2.6056
1491980107109,p1,7.9066,1.4166,5.6247,0.21394,6.3389,7.4649,3.3382,-8.5308,3.5719,-3.5618,9.0742,-0.90052,-2.792,-9.0995,2.6501
1491980107149,p1,7.9213,1.4016,5.6471,0.22865,6.3364,7.4698,3.3821,-8.5577,3.5608,-3.5393,9.0742,-0.88506,-2.7921,-9.0995,2.6352
1491980107189,p1,7.9214,1.409,5.6471,0.21397,6.3364,7.4722,3.3188,-8.5574,3.5721,-3.5394,9.0892,-0.88508,-2.7771,-9.0846,2.6355
1491980107229,p1,7.9217,1.4022,5.4979,0.20902,6.3462,7.4649,3.3236,-8.5306,3.5423,-3.5469,9.0893,-0.90774,-2.7995,-9.0844,2.6202
1491980107269,p1,7.8099,1.4178,5.527,0.23363,6.3001,7.4649,3.3285,-8.5137,3.547,-3.5318,9.0593,-0.89239,-2.7771,-9.0846,2.6355
1491980107309,p1,7.9216,1.4314,5.6025,0.20403,6.3753,7.4602,3.3724,-8.5625,3.5632,-3.5469,9.0966,-0.87023,-2.7696,-9.0996,2.6281
1491980107349,p1,7.9213,1.4163,5.677,0.23374,6.3168,7.5062,3.3431,-8.5405,3.5428,-3.5469,9.0892,-0.88523,-2.7771,-9.0994,2.6056
1491980107389,p1,7.847,1.4025,5.5868,0.23346,6.3293,7.4431,3.3333,-8.4748,3.5269,-3.5467,9.0592,-0.88519,-2.792,-9.0846,2.6651
1491980107429,p1,7.8766,1.402,5.6468,0.23353,6.3123,7.4503,3.3334,-8.538,3.5622,-3.5469,9.0892,-0.90023,-2.807,-9.0995,2.6499
1491980107469,p1,7.951,1.4159,5.722,0.21883,6.351,7.4723,3.3163,-8.5574,3.5916,-3.5393,9.0667,-0.88505,-2.7995,-9.0845,2.6351
1491980107509,p1,7.8766,1.4166,5.6916,0.17983,6.3194,7.4913,3.3139,-8.5428,3.5693,-3.5394,9.0891,-0.87007,-2.7472,-9.1145,2.606
1491980107549,p1,7.8468,1.417,5.6616,0.17478,6.3292,7.4598,3.2845,-8.4795,3.58,-3.517,9.0744,-0.91462,-2.7771,-9.1145,2.6429
1491980107589,p1,7.8765,1.4092,5.699,0.19202,6.3049,7.4695,3.2993,-8.5719,3.6014,-3.532,9.0893,-0.90744,-2.7621,-9.0846,2.6208
1491980107629,p1,7.8989,1.4311,5.7217,0.19197,6.3461,7.4842,3.3041,-8.5234,3.5908,-3.5468,9.0742,-0.88521,-2.7621,-9.0996,2.6208
1491980107669,p1,7.8692,1.4315,5.6842,0.19934,6.317,7.472,3.3041,-8.5233,3.5859,-3.5319,9.0742,-0.88491,-2.792,-9.0846,2.6502
1491980107709,p1,7.8618,1.4317,5.6618,0.20412,6.3486,7.4649,3.3041,-8.5039,3.588,-3.5618,9.0742,-0.90052,-2.7771,-9.0771,2.6206
1491980107749,p1,7.8543,1.4169,5.6765,0.19921,6.3389,7.4551,3.3139,-8.538,3.5961,-3.5544,9.0967,-0.90039,-2.7921,-9.0995,2.6352
1491980107789,p1,7.8768,1.4463,5.6769,0.18458,6.3268,7.4598,3.3041,-8.5331,3.6057,-3.517,9.0893,-0.89213,-2.7771,-9.0995,2.6205
1491980107829,p1,7.8542,1.4167,5.7064,0.18456,6.3486,7.4696,3.2943,-8.521,3.6298,-3.5171,9.0968,-0.89964,-2.7771,-9.0995,2.6205
1491980107869,p1,7.8622,1.4765,5.5725,0.18448,6.3583,7.4551,3.3284,-8.5186,3.596,-3.5094,9.0668,-0.89195,-2.7771,-9.0846,2.6205
1491980107909,p1,7.8094,1.3949,5.691,0.19195,6.3316,7.4696,3.2943,-8.5233,3.5956,-3.5169,9.0668,-0.8846,-2.7771,-9.0994,2.5906
1491980107949,p1,7.817,1.4907,5.811,0.16994,6.3171,7.4645,3.3041,-8.5209,3.5908,-3.5319,9.0668,-0.90741,-2.7921,-9.1145,2.6501
1491980107989,p1,7.8764,1.4164,5.7588,0.17486,6.3484,7.4939,3.2969,-8.6011,3.6165,-3.5321,9.1043,-0.89995,-2.7696,-9.107,2.6206
1491980108029,p1,7.8468,1.4316,5.7064,0.18943,6.3486,7.4624,3.2845,-8.465,3.614,-3.5171,9.0969,-0.91465,-2.7771,-9.0846,2.628
1491980108069,p1,7.8021,1.4172,5.6911,0.19928,6.3219,7.4599,3.3041,-8.5427,3.5765,-3.5619,9.0892,-0.91554,-2.807,-9.0919,2.6275
1491980108109,p1,7.8392,1.4462,5.7811,0.22379,6.3219,7.4698,3.2895,-8.5208,3.5881,-3.5469,9.0892,-0.90023,-2.7771,-9.0996,2.6504
1491980108149,p1,7.817,1.4392,5.7212,0.16502,6.3195,7.4597,3.3042,-8.5719,3.5917,-3.5469,9.0892,-0.89273,-2.7771,-9.0996,2.6429
1491980108189,p1,7.8021,1.4319,5.721,0.19446,6.3218,7.4793,3.2699,-8.5135,3.5999,-3.5021,9.0745,-0.91432,-2.7771,-9.107,2.6205
1491980108229,p1,7.7946,1.4172,5.7134,0.15044,6.2928,7.4692,3.2652,-8.562,3.5934,-3.517,9.0743,-0.89962,-2.7771,-9.107,2.628
1491980108269,p1,7.8167,1.4167,5.7956,0.1798,6.3315,7.4938,3.2749,-8.5426,3.6005,-3.5169,9.0668,-0.89961,-2.7696,-9.0995,2.6206
1491980108309,p1,7.8392,1.4314,5.781,0.1699,6.3268,7.4622,3.27,-8.5329,3.5954,-3.517,9.0744,-0.91462,-2.7621,-9.0996,2.6282
1491980108349,p1,7.8318,1.4316,5.7511,0.18945,6.3292,7.455,3.2895,-8.5233,3.5955,-3.5395,9.0968,-0.90009,-2.7771,-9.0995,2.6205
1491980108389,p1,7.8318,1.4168,5.736,0.19431,6.3365,7.4502,3.2846,-8.5378,3.5957,-3.5395,9.0893,-0.90008,-2.777,-9.0771,2.628
1491980108429,p1,7.8319,1.4317,5.7138,0.20916,6.317,7.4794,3.3041,-8.5234,3.5957,-3.5395,9.0893,-0.90008,-2.792,-9.0695,2.6203
1491980108469,p1,9.6526,0.10084,3.5772,1.8438,-0.044329,11.163,1.974,0.062198,11.837,0.61098,8.4802,0.87009,0.79778,-9.5752,0.81108
1491980108509,p1,8.5056,0.3243,3.7191,1.3833,-0.12359,11.024,1.5974,0.99218,11.546,-0.23574,9.1726,1.2875,0.55139,-9.0283,0.68886
1491980108549,p1,8.7642,0.02458,4.0549,1.2773,-0.29585,10.07,1.0876,0.40901,10.595,-0.31814,9.2619,1.3908,0.41658,-9.1555,0.94024
1491980108589,p1,9.0341,0.7798,1.7417,1.1898,0.10578,9.2597,1.0638,0.19116,10.313,-0.33149,9.0064,1.5033,0.16971,-9.1782,1.3469
1491980108629,p1,8.3804,0.29372,6.0755,1.6779,-0.32741,8.5973,1.2206,0.39222,8.8958,-0.25553,8.6477,1.2427,-0.039741,-9.043,1.411
1491980108669,p1,8.13,0.38131,5.0446,1.0047,-0.33023,9.1837,0.53752,0.85687,8.9605,-0.60184,9.1713,1.2501,-0.14412,-8.8564,1.6039
1491980108709,p1,7.9623,0.060457,5.9663,1.4861,-0.63212,9.4258,1.674,0.3658,8.8152,-0.79689,9.4693,1.561,-0.50369,-8.8396,1.5531
1491980108749,p1,7.3973,0.15532,5.6046,0.60965,-0.7766,9.2497,0.014934,1.3201,9.3455,-1.5333,10.381,1.7103,-0.71433,-9.1885,1.2049
1491980108789,p1,8.0676,0.10521,5.6765,0.52508,-0.253,9.2685,1.5992,-0.1489,8.9843,-1.4547,9.5121,1.4502,-0.94136,-10.464,1.0258
1491980108829,p1,7.7562,0.4266,5.5867,0.17443,-0.40324,10.243,-0.52014,0.46944,9.9145,-1.5455,9.4471,0.78069,-0.97076,-10.023,0.82481
1491980108869,p1,7.5151,0.3507,6.5318,0.7156,0.12438,9.4318,0.94251,0.50006,9.1,-1.4249,9.661,1.7433,-0.61067,-10.199,1.7493
1491980108909,p1,7.1466,0.61757,5.367,-0.52594,-1.0774,10.298,-0.4809,0.36501,9.8265,-1.8139,11.768,-0.21762,-1.393,-11.987,1.4026
1491980108949,p1,6.799,0.31845,6.7724,0.027498,-0.77213,9.3409,0.54969,-0.5954,9.0789,-2.6558,11.983,1.2133,-1.3906,-11.493,3.1446
1491980108989,p1,6.6603,0.7656,6.3788,-0.94912,-0.48681,9.5209,-0.41189,0.11292,9.4285,-1.9259,11.323,2.0465,-2.1086,-11.193,3.8057
1491980109029,p1,5.5892,0.27264,7.6955,-0.75939,-1.0949,9.4221,-0.44822,1.3171,9.5684,-3.3963,10.187,3.1887,-3.1273,-10.707,2.9232
1491980109069,p1,6.3181,0.94567,6.4968,-1.8197,-2.2242,7.8843,-2.2317,1.814,8.43,-4.1406,9.1392,2.0044,-3.3524,-10.028,1.2776
1491980109109,p1,5.4792,0.78385,7.8994,-2.5627,-6.0152,6.7372,-3.908,4.0063,6.6575,-3.6129,10.69,1.1205,-3.5911,-9.8427,2.0062
1491980109149,p1,6.707,0.56516,8.2579,-4.0292,-5.551,5.0754,-4.6396,4.8056,5.8012,-3.2452,9.2187,1.7672,-2.819,-9.1643,1.3637
1491980109189,p1,5.469,0.2646,8.0974,-2.8461,-7.1031,6.1302,-3.3787,6.3923,6.9296,-3.497,8.872,1.9276,-3.3652,-9.2694,2.2507
1491980109229,p1,4.9474,0.59977,8.6924,-2.047,-4.9676,6.6747,-2.8859,3.0335,7.3011,-4.1862,9.1925,1.7633,-3.2013,-8.991,1.2546
1491980109269,p1,5.4541,0.27947,8.1123,-3.561,-4.1598,8.098,-3.0856,4.4913,9.8301,-3.8021,10.004,1.7251,-3.2761,-9.2314,1.7458
1491980109309,p1,5.9246,0.55685,8.1997,-3.2268,-2.8569,9.3649,-4.5412,0.18392,11.108,-3.8573,9.0299,1.5,-3.547,-10.09,1.9854
1491980109349,p1,5.3328,0.49776,9.3512,-3.3045,-4.7484,9.4481,-3.3797,2.2628,10.505,-3.6792,9.2779,1.5483,-3.3962,-9.5083,2.0418
1491980109389,p1,5.8099,0.28825,8.9133,-5.8297,-2.3911,9.3729,-4.5427,1.5314,10.05,-3.4803,8.5866,2.0408,-3.034,-7.9338,2.0522
1491980109429,p1,5.6173,0.54175,8.8911,-5.7005,-1.8896,8.9507,-4.1704,0.30061,10.205,-3.7134,7.2377,1.5649,-3.0495,-7.6834,0.96188
1491980109469,p1,6.0349,0.56085,8.8347,-4.5918,-1.2326,9.4222,-3.0939,-0.53911,9.705,-3.9418,8.2847,2.0694,-3.4404,-9.1197,2.072
1491980109509,p1,6.5149,0.84885,8.0942,-4.4268,-0.60365,8.2305,-1.7501,-0.91866,9.1085,-3.9296,8.6165,1.6341,-3.4699,-8.7757,1.9903
1491980109549,p1,6.7715,1.0726,7.2023,-4.5536,0.65691,9.2464,-3.173,-0.77478,8.7373,-3.723,9.2759,1.9826,-3.3065,-9.5831,1.9535
1491980109589,p1,6.5921,0.63184,6.6236,-5.1954,0.054396,8.0441,-1.9304,-1.1516,9.501,-3.5415,8.6335,1.5218,-3.0655,-8.7172,1.803
1491980109629,p1,6.7359,0.92844,6.2611,-2.948,2.5257,9.294,-1.544,-1.7257,9.0646,-3.9851,9.38,1.9472,-3.4857,-9.4492,2.3543
1491980109669,p1,7.056,0.66058,5.9112,-3.0186,1.4628,8.0396,-0.67246,-2.5699,8.87,-3.9156,8.9452,1.9641,-3.3961,-9.4185,1.9973
1491980109709,p1,7.596,1.0443,5.1941,-1.7091,4.034,9.2137,-0.45848,-2.6865,9.6161,-3.839,8.5113,1.7861,-3.4096,-8.4616,1.8128
1491980109749,p1,7.4287,0.64303,5.8467,-0.44844,3.4585,8.8761,0.68819,-3.104,8.9535,-3.7735,8.7968,1.712,-3.4103,-8.85,1.8043
1491980109789,p1,8.1093,1.0828,5.6608,-0.41788,4.5895,10.592,1.5599,-3.4974,10.47,-4.0212,9.2439,2.1718,-3.6065,-10.189,2.664
1491980109829,p1,8.1938,0.65963,3.8533,-0.28705,3.116,10.475,1.6533,-2.4923,10.263,-3.6031,8.9784,1.4902,-3.4107,-9.0737,1.6842
1491980109869,p1,8.4923,0.64324,3.6465,0.024515,4.0894,10.714,3.3735,-2.7036,10.801,-3.8701,10.481,2.4961,-3.1737,-10.568,1.5048
1491980109909,p1,8.0624,0.72392,2.853,1.6947,3.7551,10.12,2.9308,-2.9117,10.363,-4.8036,11.887,2.4983,-3.7419,-11.51,4.4511
1491980109949,p1,8.7646,0.59616,1.8951,1.313,2.5162,8.6542,4.2095,-1.837,8.7746,-3.0535,10.13,2.738,-2.7901,-10.005,2.2749
1491980109989,p1,9.0648,-0.013181,-0.098511,2.3989,4.4151,8.5261,4.277,-2.4016,8.0079,-3.8686,11.717,2.6823,-3.5179,-10.658,2.1263
1491980110029,p1,9.7632,0.1102,0.9968,3.0799,2.5555,8.0139,5.0502,-1.5951,8.2892,-3.6704,10.374,1.3672,-3.173,-10.09,1.3567
1491980110069,p1,9.9432,0.08108,0.50559,4.0021,4.3646,7.9015,5.7718,-1.5467,7.7297,-3.338,10.353,2.9496,-2.1993,-10.485,2.0893
1491980110109,p1,10.121,-0.11307,0.53552,4.5903,2.8708,8.9335,6.0997,-2.5447,8.1603,-1.8445,10.33,2.6945,-0.89734,-11.185,1.7807
1491980110149,p1,9.6207,0.85722,-0.28261,5.1693,3.8676,9.3547,5.9845,-2.4408,8.7484,-1.1554,9.5123,1.6888,-0.59069,-11.162,1.2182
1491980110189,p1,10.903,0.35464,-1.2982,5.8409,3.3733,9.2691,6.1519,-1.7529,8.0302,-1.5287,9.5849,1.9063,-1.0898,-9.7343,1.6319
1491980110229,p1,10.878,-0.31479,1.3009,5.5537,3.6433,8.6124,5.3807,-2.3265,7.8426,-1.9299,8.8958,1.3213,-1.1416,-9.2028,1.386
1491980110269,p1,9.5798,0.56025,3.6915,5.2611,3.9422,8.4856,5.5756,-2.3958,8.0228,-1.2148,8.9022,0.4578,-0.60238,-8.9415,0.72341
1491980110309,p1,9.4942,1.2188,0.33053,4.3549,3.0485,8.3156,5.5424,-1.7653,8.5052,-0.5116,8.814,0.70462,-0.2806,-9.1674,0.79548
1491980110349,p1,9.6438,-0.10979,0.67367,4.4476,3.4354,8.5172,5.558,-2.431,8.6931,-0.78089,8.7616,0.42165,-0.28024,-8.8605,0.61701
1491980110389,p1,9.8493,-0.32516,-1.4673,4.903,3.5222,8.6079,5.7072,-1.3927,8.7506,-0.70627,8.9775,0.8731,-0.30295,-8.9347,0.4969
1491980110429,p1,9.9493,-0.20058,0.53365,4.7522,3.4782,8.1961,5.9043,-2.3834,8.2525,-0.60332,9.2631,0.81483,-0.13125,-9.4595,0.8271
1491980110469,p1,10.181,-0.17257,0.4759,4.8074,3.6009,7.3926,6.2977,-1.5863,8.1346,-1.0262,9.6932,-0.19954,0.45296,-9.4019,0.64288
1491980110509,p1,10.003,-0.21257,-0.28666,5.5744,4.2037,8.0489,6.2885,-1.7728,7.925,0.1161,8.9423,1.0997,0.73795,-9.1038,0.4692
1491980110549,p1,10.958,-0.17474,-0.54775,5.9208,3.3098,8.3896,6.8769,-1.1643,8.1336,0.13773,9.2781,1.52,0.94784,-9.1881,0.79377
1491980110589,p1,9.8348,0.43036,-3.2828,5.6153,4.1338,8.4449,6.8275,-0.81453,8.2025,-0.1774,9.5915,1.6184,0.71553,-9.7505,1.7296
1491980110629,p1,10.448,0.53867,-3.8146,6.144,3.4718,7.9834,7.0581,-1.4802,7.824,-0.72278,9.8347,2.1323,1.1425,-9.2113,0.77458
1491980110669,p1,9.738,0.37988,-3.4331,5.7585,3.4976,7.6774,6.4682,-1.502,8.0795,-0.54893,9.423,2.0913,0.47564,-9.3276,0.73311
1491980110709,p1,9.6981,0.22873,-2.5988,5.9348,3.2043,8.1389,6.9681,-0.42208,8.2981,-1.7626,11.087,1.0747,-0.18713,-11.393,0.61176
1491980110749,p1,9.8452,-0.025564,-2.286,5.5141,3.1848,8.1727,6.4853,-0.69328,9.1708,-0.72272,9.6043,1.6374,0.07674,-10.582,0.977
