time,person,T_xacc,T_yacc,T_zacc,RA_xacc,RA_yacc,RA_zacc,LA_xacc,LA_yacc,LA_zacc,RL_xacc,RL_yacc,RL_zacc,LL_xacc,LL_yacc,LL_zacc
1491979715229,p1,8.2412,0.84057,3.2613,2.5579,3.7729,8.2128,6.1311,-3.7929,9.5204,-4.0535,9.661,1.8651,-3.9591,-9.9871,2.2128
1491979715269,p1,9.106,0.62842,2.707,4.0632,3.7276,9.4807,7.5728,-3.3682,9.6473,-3.8782,9.2615,2.4993,-4.302,-9.5107,3.1496
1491979715309,p1,9.1301,0.66038,2.0732,4.9264,4.5777,11.123,6.4047,-2.8574,9.7185,-4.0229,9.3774,1.5434,-3.0766,-9.8355,0.39785
1491979715349,p1,9.4143,0.8068,1.9346,3.6778,4.7227,11.731,5.2561,-2.3613,9.7952,-2.8988,10.251,1.8726,-3.1448,-11.742,2.9988
1491979715389,p1,9.3071,1.1681,0.7052,3.1582,3.7307,10.851,4.6949,-1.2218,8.3684,-3.7404,11.118,1.6297,-3.3463,-10.811,2.1462
1491979715429,p1,10.131,0.79997,-1.5216,2.381,3.6582,9.8297,4.6522,-1.9918,8.6501,-4.1283,9.7945,2.1485,-3.0007,-9.9749,1.7061
1491979715469,p1,10.718,1.1466,-0.46296,3.0391,3.2538,8.2523,5.0329,-1.9631,7.8485,-3.4276,9.9633,1.8923,-2.5654,-9.3563,1.5209
1491979715509,p1,9.7047,1.3163,-0.10399,3.3495,3.5408,7.0769,6.0135,-2.4606,7.696,-3.2631,10.112,2.3156,-1.9359,-9.2023,1.517
1491979715549,p1,9.6996,0.38154,0.25544,5.1213,3.5601,7.0514,6.3159,-2.0984,6.6772,-3.0095,10.077,2.0432,-2.1015,-9.6344,1.4085
1491979715589,p1,9.8408,0.77676,1.1767,6.5511,3.1793,7.5493,6.5786,-2.0811,7.1014,-2.4563,9.833,1.6869,-1.8778,-10.353,1.6419
1491979715629,p1,10.297,0.58452,0.16431,7.0396,2.9606,7.1357,6.671,-2.0625,7.281,-2.3193,9.2049,1.3752,-1.7722,-9.9581,1.6821
1491979715669,p1,10.559,0.8351,-0.040958,7.3152,3.454,7.8663,6.6534,-1.7712,7.3466,-1.6462,9.1241,1.5989,-1.4875,-9.847,1.5677
1491979715709,p1,10.512,0.64762,0.62889,6.8215,3.3373,7.9502,6.8701,-1.675,7.2748,-1.6397,9.2968,1.5538,-1.2328,-9.5928,1.1468
1491979715749,p1,10.143,0.78185,-0.71588,5.3328,2.8453,7.4625,6.7726,-1.8648,7.7436,-2.054,8.7235,1.9738,-0.8745,-10.131,0.75549
1491979715789,p1,9.399,0.32105,1.1704,5.0841,3.023,7.8118,6.5343,-2.462,8.3298,-1.7255,8.6804,1.8229,-0.24458,-9.49,0.34951
1491979715829,p1,9.6448,0.49531,1.5613,4.6831,2.021,8.4512,6.0082,-2.4591,8.1604,-1.2722,8.8795,1.2616,0.14456,-9.3851,-0.25621
1491979715869,p1,9.5374,-0.12641,1.646,5.0861,3.9869,8.9875,5.9651,-3.0907,8.4691,-1.1103,9.1224,0.73185,-0.049752,-9.0852,-0.32592
1491979715909,p1,9.9269,0.2928,1.6218,6.3509,3.7265,8.6733,6.3644,-2.7401,8.1854,-0.57183,8.9152,0.57033,-0.0351,-9.4449,-0.020353
1491979715949,p1,9.9349,0.1391,1.136,5.953,1.9663,7.7078,5.9572,-0.94524,7.6981,-0.45617,9.4575,0.1219,0.27958,-9.5971,0.35061
1491979715989,p1,9.7932,-0.13931,0.64816,6.0929,3.0706,7.9688,6.1891,-1.3183,7.9086,-0.084556,9.6852,-0.171,0.77431,-9.4052,0.37443
1491979716029,p1,9.8546,-0.004517,0.15713,5.8577,2.8811,9.0261,6.0347,-2.584,8.6764,0.059123,9.2888,-0.30273,0.71498,-9.0539,0.38184
1491979716069,p1,10.318,-0.049673,-0.6006,5.4603,2.6891,8.651,5.7526,-2.8082,8.5587,-0.000644,9.4298,0.011034,0.6249,-9.1806,0.40986
1491979716109,p1,10.392,0.24248,0.29709,5.228,2.5494,7.9782,5.5362,-2.9865,8.4216,-0.12824,9.5195,-0.05165,0.47515,-9.3605,0.81025
1491979716149,p1,10.246,0.64609,-0.31313,5.2067,2.3286,8.0086,5.4473,-2.4035,8.5324,-0.53793,9.4044,0.18033,0.40109,-9.0777,1.2132
1491979716189,p1,9.3899,-0.17426,0.93583,4.9439,2.1721,8.2858,4.7254,-1.9894,8.4507,-0.68664,9.1999,0.38044,-0.30355,-9.4108,1.2601
1491979716229,p1,9.0362,-0.03994,-0.46105,4.9855,1.85,8.7001,4.9594,-2.0123,8.391,-1.1713,9.3896,1.1883,-0.44562,-9.3133,1.3476
1491979716269,p1,9.9974,-0.59205,-1.4123,5.0257,1.6893,8.8479,5.2471,-2.1133,8.4069,-1.6791,9.603,1.7031,-0.53008,-10.312,0.92517
1491979716309,p1,9.487,-0.3733,0.49511,5.6435,2.216,8.2198,5.6462,-3.1301,8.2962,-1.1093,9.2076,1.745,-0.094674,-9.7768,0.98627
1491979716349,p1,10.366,-0.35471,-2.2286,6.0803,2.3208,8.5875,6.7735,-2.3455,7.7006,-0.94704,9.4794,1.4628,0.47507,-9.2249,0.46697
1491979716389,p1,10.04,-1.0474,-4.3393,6.5683,2.0488,8.6621,6.4259,-2.1059,9.0383,-0.96367,9.5121,0.8022,0.34042,-9.1347,0.49483
1491979716429,p1,10.812,-0.67066,-5.644,6.2408,1.7778,8.5714,6.7227,-1.4528,8.2369,-0.69378,9.3776,0.92781,0.2567,-9.9788,0.61066
1491979716469,p1,9.7622,-0.89102,-0.26711,6.049,1.6484,8.2586,6.6257,-1.5439,7.9338,-0.95476,9.5541,1.5226,0.12243,-9.8826,1.0419
1491979716509,p1,10.127,-0.83813,-3.1287,5.3585,2.0452,8.4457,5.9585,-1.9198,8.1748,-1.0216,9.5754,1.7538,0.3856,-9.384,1.227
1491979716549,p1,10.067,-0.61832,-2.3967,5.3149,2.4053,8.1846,5.8646,-1.2835,8.3578,-0.94709,9.4497,1.3728,0.22055,-9.495,1.1492
1491979716589,p1,10.239,-0.33952,-2.0653,5.0664,1.5358,8.5048,5.524,-1.3247,7.9133,-0.86552,9.4586,1.1344,0.14546,-9.5089,0.96864
1491979716629,p1,10.109,-0.71016,-1.7404,5.1742,2.6031,7.4021,5.2211,-1.1249,8.3796,-0.97602,9.2993,1.4474,-0.064059,-9.5464,1.2788
1491979716669,p1,10.027,-0.62203,-1.3824,4.3325,2.9346,7.0777,4.5709,-1.145,7.9006,-1.1923,9.283,1.5481,-0.29565,-9.2921,1.4847
1491979716709,p1,9.5999,-0.73273,-0.6254,4.2371,2.2513,8.4786,4.1814,-1.3325,7.9567,-1.1307,9.0124,1.7598,-0.55801,-9.3728,1.4278
1491979716749,p1,9.5467,-0.58691,0.068943,3.9596,1.5208,9.6109,3.9245,-0.8997,8.2875,-1.1992,9.1334,1.4506,-0.48339,-9.357,1.078
1491979716789,p1,9.7241,-0.39198,0.98916,2.8135,2.1672,7.3711,2.9464,-1.5448,7.9563,-1.3048,9.3279,1.4708,-0.36389,-9.4163,0.8034
1491979716829,p1,8.9998,0.18506,2.6436,0.82028,1.0173,7.5675,0.84001,-0.80539,7.7551,-1.4533,9.1326,1.408,-0.39412,-9.4453,0.56375
1491979716869,p1,8.0994,0.02786,4.8738,0.23087,-0.30125,8.005,-0.021455,-1.6541,8.1871,-1.2562,8.4595,1.1501,-0.33328,-8.7874,0.34991
1491979716909,p1,8.244,-0.47323,5.7818,1.7105,-0.78613,5.5136,1.413,-1.504,5.9251,-0.97272,8.5504,1.1857,-0.19827,-8.8188,0.6061
1491979716949,p1,8.4701,-0.1327,5.3829,1.6039,-1.512,7.1792,1.6142,0.037489,6.8084,-0.47558,9.019,0.80504,-0.57929,-12.491,0.26106
1491979716989,p1,8.4231,-0.37126,5.8584,1.2007,0.45191,6.1869,1.2672,-0.97633,7.1484,-1.7985,9.8622,2.3756,-0.076137,-8.0313,1.6711
1491979717029,p1,7.2336,0.31662,2.9295,-0.15971,0.90977,9.7287,0.91595,0.90998,9.4475,0.37439,7.8526,0.74086,0.76192,-8.2724,1.1318
1491979717069,p1,7.8485,-0.32651,3.2134,1.7335,2.8087,12.009,1.7531,-0.69981,11.029,-0.0897,9.6789,1.1947,0.49059,-9.3549,1.3036
1491979717109,p1,7.4636,-0.53716,4.8056,2.2198,1.011,13.705,3.9508,1.4569,12.499,-0.46904,9.2139,0.84247,0.52089,-8.9954,1.0062
1491979717149,p1,9.2888,-0.28051,5.5075,1.6545,3.5344,12.337,3.0528,-0.70731,12.762,-0.57054,8.6433,0.88607,0.087278,-8.538,1.0898
1491979717189,p1,8.0701,0.77169,6.0273,0.76872,2.0846,11.387,2.6919,-0.60859,12.875,-1.031,8.1389,0.89238,-0.70668,-8.2637,0.62889
1491979717229,p1,7.3258,0.31116,7.8464,-2.068,2.6127,8.5947,-0.021489,-2.5024,9.9132,-1.2763,8.0169,1.1502,-0.84039,-7.9968,1.3669
1491979717269,p1,6.8578,0.47899,7.5679,0.2942,2.1141,8.3615,0.99608,-1.3811,8.7552,-1.2517,7.6044,1.1736,-0.84028,-7.6363,0.81509
1491979717309,p1,6.9175,0.24336,7.0894,-0.89146,1.6759,7.7738,-0.089693,-1.3979,7.6926,-1.4435,7.2873,1.4852,-1.3807,-8.1559,0.58791
1491979717349,p1,6.5228,0.51173,7.4612,-0.65429,1.5154,8.8511,0.4267,-1.8835,8.8482,-2.1817,7.0741,1.5607,-1.276,-8.1105,0.27604
1491979717389,p1,6.8893,0.62849,7.1663,-1.6723,1.7746,8.4281,-0.55982,-0.95211,9.4282,-1.9087,10.258,0.7899,0.30188,-12.62,-2.5034
1491979717429,p1,6.7098,1.232,8.5266,-2.543,1.6005,10.334,-0.74125,-0.81232,10.43,-0.95529,16.807,1.4547,1.8091,-17.484,0.071307
1491979717469,p1,6.6038,0.82563,8.4635,-3.4163,1.6997,9.897,-1.0134,-0.86294,9.6985,0.15371,19.395,2.3445,0.40599,-16.685,4.2258
1491979717509,p1,4.3128,0.38761,5.877,-4.0584,1.8542,11.021,-1.7567,0.27342,10.362,-4.4273,17.387,6.5913,-3.7967,-14.414,7.7244
1491979717549,p1,5.717,-0.21883,6.5178,-4.113,2.399,8.7246,-2.4456,-0.71317,8.8161,-6.1156,9.5476,1.7716,-6.0246,-13.309,2.1988
1491979717589,p1,7.1138,0.025307,5.6422,-4.2649,1.2654,8.5192,-3.1794,-0.51527,8.8431,-3.6865,5.8871,0.61639,-4.3413,-8.8492,-0.13633
1491979717629,p1,7.45,0.67105,6.5069,-6.0474,-1.875,6.7539,-5.6317,2.017,7.7937,-3.5375,4.4335,0.42589,-3.6845,-6.3382,0.82283
1491979717669,p1,7.7667,0.89775,8.4728,-7.2264,-5.4422,6.9515,-6.997,2.3051,8.0369,-3.515,7.6254,1.1882,-3.2022,-4.5771,0.7162
1491979717709,p1,6.5588,0.32554,7.6393,-8.5966,-3.5275,7.1147,-7.4078,2.5696,9.1605,-3.6662,10.026,2.578,-2.8628,-8.0853,1.6239
1491979717749,p1,6.1375,-0.2952,8.1095,-6.4522,-2.5716,7.905,-4.9604,2.0994,8.7806,-3.0699,8.6357,2.1264,-2.6561,-10.195,2.1147
1491979717789,p1,6.8836,0.016428,8.341,-5.2628,0.10188,8.498,-3.4135,-0.82102,9.4905,-3.0907,8.1201,1.6538,-2.3922,-8.6614,1.2493
1491979717829,p1,7.0667,0.6248,7.7346,-4.8769,0.84214,8.8148,-3.1051,-0.62986,10.272,-3.6367,8.3495,1.8677,-2.624,-8.9176,2.1934
1491979717869,p1,6.6682,0.91371,6.6741,-5.3157,0.57664,9.0782,-3.4764,-0.31325,10.742,-3.5705,8.7007,2.2438,-2.9541,-9.1996,2.1124
1491979717909,p1,6.7723,0.72863,6.435,-5.0701,1.4974,8.6903,-2.6555,-1.2655,10.101,-3.7857,9.647,1.7207,-3.6132,-9.257,2.3028
1491979717949,p1,7.9497,0.50593,6.0396,-4.3992,0.37462,9.2142,-2.4409,-1.2881,9.929,-3.7991,9.3469,1.7358,-3.2309,-8.5379,1.228
1491979717989,p1,8.2772,0.20853,5.6522,-4.4357,2.9798,7.9695,-1.6903,-3.4112,8.5104,-3.5397,8.3129,1.7571,-3.1042,-9.1225,1.617
1491979718029,p1,8.1592,0.50558,5.7055,-3.9004,3.6395,8.8725,0.77216,-5.0242,9.9938,-3.6708,7.8159,2.1002,-3.1329,-8.4657,1.8125
1491979718069,p1,7.642,0.95079,4.6973,-0.78963,3.5973,9.4892,2.8544,-5.5047,9.4469,-3.7054,8.5822,1.761,-3.2089,-8.9048,1.4365
1491979718109,p1,8.2159,0.51245,3.8633,-0.30751,5.1494,9.3634,3.8435,-2.2936,8.7435,-4.1335,10.515,1.8779,-3.4197,-9.9747,2.207
1491979718149,p1,8.4946,1.3975,4.2814,1.4826,4.6115,9.2504,3.114,-2.9398,8.2963,-4.2941,9.8316,1.9354,-3.4206,-10.475,2.2206
1491979718189,p1,8.2651,0.46327,4.9525,0.41114,3.778,8.1805,3.9374,-2.3472,7.3254,-3.9646,9.6307,1.8747,-3.6523,-10.378,2.5456
1491979718229,p1,8.8277,0.55285,3.6444,0.86822,3.7691,8.0229,2.652,-3.1108,7.5466,-4.2066,10.557,2.6416,-3.3318,-10.787,1.534
1491979718269,p1,8.6498,1.8181,2.5173,1.9966,3.0626,8.1821,3.7714,-2.4471,7.9309,-4.0043,11.476,1.7594,-3.5708,-10.257,1.7271
1491979718309,p1,9.1967,0.98272,2.8442,3.5712,4.2253,9.835,4.7367,-2.9896,8.5027,-4.4754,10.258,2.0213,-3.8701,-10.031,1.7003
1491979718349,p1,9.6139,0.83204,2.6375,2.7744,4.2113,10.719,5.7791,-3.3787,9.821,-3.6196,8.145,2.3709,-2.8751,-10.836,1.8045
1491979718389,p1,9.7914,0.4608,2.4947,3.8438,2.9221,11.056,6.2,-2.7828,9.4454,-2.4075,8.9917,1.9067,-1.8028,-9.9502,1.3992
1491979718429,p1,9.6152,0.46648,1.4192,3.2395,2.3959,10.126,5.392,-3.0446,8.8265,-2.5362,10.835,2.0822,-1.8937,-9.9083,0.20251
1491979718469,p1,7.7346,1.4467,5.958,0.1613,6.2345,7.5581,3.2116,-8.497,3.7548,-3.5146,9.0913,-0.93049,-2.7606,-9.0968,2.5998
1491979718509,p1,7.7124,1.4471,5.8981,0.19547,6.2443,7.5413,3.2555,-8.5093,3.7337,-3.5293,9.0537,-0.91574,-2.7755,-9.1118,2.6294
1491979718549,p1,7.7348,1.4324,5.8385,0.20039,6.2298,7.5364,3.2603,-8.4559,3.7304,-3.5442,9.061,-0.89354,-2.7755,-9.0968,2.6294
1491979718589,p1,7.7722,1.4396,5.809,0.21503,6.2395,7.5317,3.2846,-8.4658,3.7456,-3.5442,9.061,-0.88604,-2.7905,-9.0968,2.6291
1491979718629,p1,7.7723,1.4545,5.7792,0.20517,6.2637,7.5318,3.2969,-8.4998,3.7268,-3.5591,9.046,-0.90133,-2.798,-9.0967,2.6141
1491979718669,p1,7.787,1.4393,5.8539,0.21014,6.2443,7.5366,3.2895,-8.4803,3.7362,-3.5591,9.046,-0.90133,-2.7905,-9.0967,2.6217
1491979718709,p1,7.7574,1.4619,5.8239,0.20531,6.2346,7.5462,3.2701,-8.4802,3.7261,-3.5292,9.0461,-0.88572,-2.7905,-9.0967,2.6142
1491979718749,p1,7.7719,1.4024,5.861,0.18815,6.2588,7.5559,3.2359,-8.4606,3.7326,-3.5143,9.0537,-0.90044,-2.7905,-9.0818,2.6366
1491979718789,p1,7.802,1.4468,5.8092,0.18588,6.1933,7.5556,3.2505,-8.4802,3.7502,-3.5145,9.0762,-0.91547,-2.7605,-9.0969,2.6296
1491979718829,p1,7.8095,1.432,5.7794,0.17339,6.2588,7.5388,3.258,-8.5919,3.767,-3.4994,9.0463,-0.91513,-2.7456,-9.0969,2.615
1491979718869,p1,7.8469,1.432,5.72,0.1783,6.2733,7.5511,3.2408,-8.4607,3.7497,-3.5145,9.1061,-0.88549,-2.7756,-9.1117,2.5995
1491979718909,p1,7.817,1.4321,5.7496,0.21497,6.2444,7.5196,3.3163,-8.461,3.7167,-3.5516,9.0385,-0.89367,-2.8055,-9.0967,2.6364
1491979718949,p1,7.8095,1.4246,5.7793,0.24425,6.259,7.5077,3.3139,-8.4707,3.6875,-3.5591,9.046,-0.90133,-2.8204,-9.0817,2.6361
1491979718989,p1,7.8321,1.4322,5.69,0.21249,6.2589,7.5221,3.3042,-8.4804,3.7266,-3.5743,9.1059,-0.88669,-2.8054,-9.0743,2.6289
1491979719029,p1,7.847,1.432,5.705,0.20038,6.2636,7.5585,3.2847,-8.4754,3.7164,-3.5143,9.0387,-0.91543,-2.7755,-9.1117,2.6219
1491979719069,p1,7.8393,1.417,5.7646,0.18562,6.2395,7.5218,3.2457,-8.4631,3.7156,-3.5443,9.076,-0.88606,-2.7605,-9.0819,2.5998
1491979719109,p1,7.7947,1.447,5.7719,0.16613,6.2443,7.5484,3.2847,-8.49,3.7338,-3.5069,9.0612,-0.90029,-2.768,-9.0894,2.6221
1491979719149,p1,7.817,1.4467,5.8094,0.18553,6.2783,7.5268,3.2554,-8.4656,3.7354,-3.5143,9.0611,-0.88544,-2.7755,-9.1043,2.6294
1491979719189,p1,7.8321,1.4322,5.69,0.19307,6.2249,7.5388,3.2896,-8.4852,3.7265,-3.5143,9.0686,-0.88545,-2.7759,-9.0826,2.6309
1491979719229,p1,7.8322,1.4618,5.7051,0.20024,6.2783,7.5318,3.3114,-8.4562,3.7263,-3.5367,9.061,-0.88589,-2.7909,-9.1049,2.6306
1491979719269,p1,7.8471,1.4469,5.6827,0.1953,6.2735,7.5172,3.3041,-8.4585,3.7164,-3.5592,9.0684,-0.88635,-2.7984,-9.0974,2.6305
1491979719309,p1,7.862,1.4469,5.6605,0.20514,6.2541,7.5171,3.3431,-8.4563,3.7048,-3.559,9.0458,-0.86381,-2.7909,-9.0974,2.6232
1491979719349,p1,7.8322,1.4619,5.6827,0.2003,6.2685,7.5415,3.3042,-8.4658,3.7068,-3.5441,9.0459,-0.87101,-2.8059,-9.0899,2.6304
1491979719389,p1,7.8769,1.4909,5.7504,0.19287,6.2735,7.522,3.3261,-8.4829,3.7025,-3.5442,9.0684,-0.86354,-2.7759,-9.0975,2.6234
1491979719429,p1,7.8767,1.4023,5.6752,0.2003,6.2637,7.5366,3.3334,-8.4708,3.7024,-3.5293,9.0686,-0.90075,-2.7905,-9.0967,2.5993
1491979719469,p1,7.8174,1.4916,5.6903,0.19551,6.2249,7.5364,3.2968,-8.4195,3.657,-3.5142,9.0461,-0.89292,-2.768,-9.0968,2.622
1491979719509,p1,7.9066,1.4464,5.7056,0.1806,6.3073,7.5367,3.3531,-8.568,3.7142,-3.5368,9.076,-0.88591,-2.7755,-9.1043,2.6368
1491979719549,p1,7.8917,1.4171,5.6456,0.21509,6.2539,7.5561,3.2895,-8.4463,3.7111,-3.5143,9.0612,-0.90045,-2.7755,-9.0968,2.6219
1491979719589,p1,7.8323,1.4178,5.5929,0.21975,6.259,7.5002,3.3383,-8.4853,3.6734,-3.5442,9.0685,-0.89355,-2.8055,-9.0817,2.6289
1491979719629,p1,7.862,1.4394,5.6753,0.23939,6.2517,7.51,3.3626,-8.4466,3.678,-3.5442,9.0609,-0.87103,-2.8054,-9.0819,2.6588
1491979719669,p1,7.8771,1.4323,5.571,0.21978,6.2735,7.5173,3.3579,-8.534,3.6941,-3.544,9.031,-0.89351,-2.7905,-9.0819,2.6441
1491979719709,p1,7.8769,1.4026,5.6006,0.20032,6.2637,7.5414,3.3139,-8.4367,3.682,-3.5367,9.061,-0.87088,-2.7984,-9.0972,2.5857
1491979719749,p1,7.8321,1.4176,5.6451,0.20031,6.2299,7.517,3.3237,-8.4829,3.6903,-3.5516,9.046,-0.88617,-2.7609,-9.0826,2.6312
1491979719789,p1,7.8395,1.4395,5.705,0.18315,6.2686,7.5365,3.2945,-8.4997,3.6926,-3.5069,9.0687,-0.9003,-2.7909,-9.0825,2.6382
1491979719829,p1,7.832,1.432,5.7348,0.193,6.2661,7.5487,3.2749,-8.4753,3.6918,-3.5143,9.0462,-0.91543,-2.7759,-9.0976,2.6458
1491979719869,p1,7.817,1.432,5.757,0.20036,6.2395,7.5365,3.2872,-8.4899,3.6874,-3.5368,9.0686,-0.8934,-2.7984,-9.0824,2.6231
1491979719909,p1,7.8318,1.4171,5.7645,0.21985,6.2589,7.527,3.2896,-8.5094,3.7024,-3.5291,9.0311,-0.90071,-2.7909,-9.0825,2.6382
1491979719949,p1,7.8319,1.4319,5.7646,0.19539,6.2541,7.5268,3.3237,-8.4853,3.6879,-3.5368,9.0686,-0.9009,-2.8058,-9.0824,2.6304
1491979719989,p1,7.8469,1.4319,5.7423,0.21005,6.2493,7.5171,3.3042,-8.4852,3.6925,-3.5442,9.0685,-0.88605,-2.7609,-9.0975,2.6162
1491979720029,p1,7.8319,1.4172,5.7421,0.19046,6.2831,7.539,3.3042,-8.4901,3.7072,-3.5592,9.0684,-0.88635,-2.7759,-9.1124,2.6159
1491979720069,p1,7.8473,1.4473,5.5932,0.19528,6.2687,7.5098,3.2896,-8.4803,3.6921,-3.5441,9.046,-0.88602,-2.7909,-9.0973,2.6008
1491979720109,p1,7.7721,1.3732,5.7489,0.21504,6.2419,7.5366,3.2725,-8.4705,3.6966,-3.5367,9.0535,-0.88588,-2.7759,-9.0676,2.6235
1491979720149,p1,7.7875,1.5063,5.7797,0.1611,6.2686,7.5315,3.2896,-8.4851,3.6873,-3.5144,9.0613,-0.93046,-2.7759,-9.0826,2.6309
1491979720189,p1,7.8617,1.4463,5.8022,0.17089,6.2831,7.5414,3.2897,-8.5531,3.7105,-3.5294,9.0911,-0.90078,-2.7684,-9.0975,2.6236
1491979720229,p1,7.8022,1.4471,5.7346,0.1953,6.2928,7.5318,3.2895,-8.422,3.7131,-3.5142,9.0312,-0.90041,-2.7909,-9.0825,2.6307
1491979720269,p1,7.8022,1.4176,5.7046,0.20517,6.2589,7.5269,3.3091,-8.5022,3.6879,-3.5592,9.0684,-0.88635,-2.7759,-9.1125,2.6309
1491979720309,p1,7.8097,1.4911,5.8245,0.20261,6.2832,7.5172,3.3236,-8.4562,3.7069,-3.5741,9.0684,-0.90165,-2.7984,-9.0974,2.638
1491979720349,p1,7.8095,1.4541,5.8094,0.15614,6.2735,7.5169,3.3043,-8.5192,3.693,-3.5441,9.046,-0.89352,-2.7759,-9.0825,2.6235
1491979720389,p1,7.8095,1.4394,5.7794,0.17574,6.2831,7.5292,3.2651,-8.4462,3.7107,-3.5143,9.0462,-0.90043,-2.761,-9.1124,2.5863
1491979720429,p1,7.7947,1.4323,5.7345,0.18076,6.2202,7.5168,3.275,-8.5045,3.6923,-3.5143,9.0537,-0.90044,-2.7535,-9.0975,2.5939
1491979720469,p1,7.802,1.4468,5.8092,0.17083,6.2783,7.5219,3.2749,-8.4753,3.6967,-3.4994,9.0463,-0.91513,-2.7759,-9.0975,2.6309
1491979720509,p1,7.8319,1.4466,5.7945,0.18314,6.2589,7.5267,3.2798,-8.4948,3.7118,-3.5143,9.0462,-0.90043,-2.7759,-9.0975,2.6309
1491979720549,p1,7.8021,1.4322,5.7495,0.18065,6.2686,7.5219,3.2847,-8.4948,3.6948,-3.5369,9.0911,-0.89343,-2.7759,-9.0825,2.6235
1491979720589,p1,7.8022,1.4396,5.7495,0.19287,6.2735,7.522,3.2774,-8.4754,3.7065,-3.5592,9.061,-0.90134,-2.7759,-9.1049,2.601
1491979720629,p1,7.8172,1.4544,5.7348,0.17082,6.2808,7.5219,3.2993,-8.4852,3.6875,-3.5442,9.061,-0.88604,-2.7759,-9.0975,2.616
1491979720669,p1,7.817,1.432,5.7794,0.19052,6.2516,7.5316,3.3091,-8.4852,3.6876,-3.5442,9.0684,-0.87104,-2.7759,-9.0975,2.6309
1491979720709,p1,7.8021,1.4174,5.7419,0.19286,6.2735,7.5196,3.3091,-8.5119,3.6857,-3.5293,9.0611,-0.89324,-2.7909,-9.0825,2.6232
1491979720749,p1,7.8171,1.4469,5.7571,0.18055,6.2736,7.5025,3.275,-8.4996,3.6874,-3.5292,9.0536,-0.90074,-2.7759,-9.0974,2.601
1491979720789,p1,7.7873,1.4325,5.712,0.21011,6.2443,7.5293,3.2798,-8.4753,3.6919,-3.5143,9.0537,-0.90794,-2.7909,-9.0974,2.6307
1491979720829,p1,7.8022,1.447,5.757,0.18063,6.2687,7.517,3.2945,-8.5434,3.708,-3.5443,9.0686,-0.90105,-2.7759,-9.0976,2.6458
1491979720869,p1,7.8468,1.4318,5.7573,0.16354,6.2807,7.5364,3.275,-8.5239,3.7122,-3.5368,9.0761,-0.90091,-2.7759,-9.0975,2.6234
1491979720909,p1,7.8096,1.4395,5.7496,0.17569,6.288,7.5195,3.2944,-8.4365,3.6792,-3.5441,9.0535,-0.88603,-2.7759,-9.1124,2.6159
1491979720949,p1,7.817,1.41,5.7196,0.22235,6.2492,7.5318,3.2994,-8.5046,3.6829,-3.5592,9.076,-0.90136,-2.7984,-9.0974,2.6231
1491979720989,p1,7.8169,1.4319,5.7943,0.19768,6.2784,7.5026,3.2944,-8.4706,3.7067,-3.5367,9.0611,-0.9009,-2.7984,-9.0825,2.6306
1491979721029,p1,7.817,1.4467,5.8094,0.17588,6.2588,7.5486,3.2897,-8.5191,3.6782,-3.5591,9.0609,-0.87133,-2.7759,-9.0974,2.5935
1491979721069,p1,7.8021,1.4394,5.7943,0.17575,6.2735,7.5268,3.2652,-8.4607,3.6963,-3.5069,9.0686,-0.8853,-2.7459,-9.0826,2.6016
1491979721109,p1,7.7722,1.4396,5.8015,0.14151,6.2517,7.5167,3.2897,-8.5385,3.6834,-3.5292,9.0461,-0.90073,-2.761,-9.0974,2.5863
1491979721149,p1,7.802,1.4467,5.8167,0.17088,6.2831,7.5389,3.2555,-8.4801,3.7014,-3.5143,9.0611,-0.89294,-2.7759,-9.0976,2.6458
1491979721189,p1,7.7872,1.4323,5.7643,0.17092,6.2444,7.5217,3.2701,-8.4899,3.7067,-3.5292,9.061,-0.87823,-2.7759,-9.0751,2.6235
1491979721229,p1,7.8097,1.4543,5.7571,0.19034,6.2832,7.5074,3.2847,-8.4899,3.6825,-3.5517,9.0685,-0.8937,-2.7759,-9.0752,2.6459
1491979721269,p1,7.8022,1.447,5.7645,0.18052,6.2784,7.4976,3.3042,-8.4754,3.6776,-3.5367,9.0461,-0.90088,-2.7909,-9.0974,2.6232
1491979721309,p1,7.832,1.432,5.7348,0.19773,6.2783,7.5172,3.3042,-8.4924,3.6779,-3.5442,9.061,-0.88604,-2.7759,-9.0975,2.6234
1491979721349,p1,7.8021,1.4469,5.7794,0.20027,6.2589,7.5268,3.2993,-8.4852,3.7046,-3.5442,9.0685,-0.88605,-2.7759,-9.0826,2.6384
1491979721389,p1,7.8319,1.4319,5.7646,0.18313,6.2734,7.5341,3.2945,-8.5143,3.6953,-3.5142,9.0461,-0.89292,-2.7759,-9.0975,2.6309
1491979721429,p1,7.8319,1.4466,5.7945,0.17322,6.2784,7.5073,3.2896,-8.4802,3.6824,-3.5593,9.091,-0.90138,-2.776,-9.1123,2.601
1491979721469,p1,7.832,1.4468,5.7498,0.19531,6.2783,7.522,3.2604,-8.514,3.6507,-3.5143,9.0537,-0.90794,-2.7684,-9.0975,2.6236
1491979721509,p1,7.7874,1.462,5.7421,0.15853,6.2857,7.5121,3.3043,-8.5435,3.6935,-3.5291,9.0386,-0.88571,-2.7909,-9.0975,2.6456
1491979721549,p1,7.8395,1.4467,5.7498,0.18066,6.2783,7.5317,3.2896,-8.4997,3.6925,-3.5145,9.0911,-0.88547,-2.7759,-9.0975,2.616
